ID animal,fechahora,n registro,lat,lon
BUC10,16-Dec-05 10:35:21,288,-43.994,-63.241
BUC10,16-Dec-05 16:18:21,318,-44.087,-63.058
BUC10,16-Dec-05 17:29:21,327,-44.082,-63.085
BUC10,16-Dec-05 19:47:21,340,-44.207,-63.011
BUC10,03-Jan-06 09:02:21,1745,-46.019,-62.341
BUC10,03-Jan-06 10:22:21,1752,-46.05,-62.404
BUC10,03-Jan-06 16:41:21,1788,-46.068,-62.228
BUC10,06-Jan-06 09:15:21,2001,-46.089,-62.159
BUC10,06-Jan-06 12:36:21,2019,-46.097,-62.109
BUC10,06-Jan-06 14:27:21,2030,-46.088,-62.165
BUC10,06-Jan-06 17:50:21,2049,-46.124,-62.14
BUC10,24-Jan-06 00:57:21,3271,-46.469,-60.571
BUC10,24-Jan-06 02:26:21,3271,-46.456,-60.545
BUC10,24-Jan-06 04:17:21,3271,-46.456,-60.569
BUC10,24-Jan-06 06:34:21,3272,-46.46,-60.51
BUC10,24-Jan-06 14:53:21,3311,-46.37,-60.753
BUC10,24-Jan-06 17:56:21,3327,-46.466,-60.591
BUC10,24-Jan-06 19:39:21,3336,-46.474,-60.559
BUC10,11-Feb-06 00:45:21,4373,-46.348,-60.353
BUC10,11-Feb-06 02:43:21,4373,-46.347,-60.389
BUC10,11-Feb-06 05:13:21,4373,-46.357,-60.489
BUC10,11-Feb-06 14:57:21,4410,-46.293,-60.579
BUC10,25-Feb-06 23:19:21,5098,-43.11,-64.599
BUC10,03-May-06 15:52:20,7065,-43.13,-55.831
BUC10,06-May-06 05:19:20,7109,-43.997,-56.086
FAR11,17-Dec-05 07:18:17,215,-42.327,-63.227
FAR11,17-Dec-05 09:15:17,229,-42.419,-63.081
FAR11,17-Dec-05 15:26:17,289,-42.633,-63.036
FAR11,17-Dec-05 17:53:17,315,-42.769,-62.989
FAR11,17-Dec-05 19:13:17,332,-42.801,-62.908
FAR11,18-Dec-05 21:56:17,469,-43.741,-62.304
FAR11,18-Dec-05 23:37:17,469,-43.745,-62.266
FAR11,19-Dec-05 04:27:17,469,-43.864,-62.214
FAR11,19-Dec-05 06:29:17,477,-43.942,-62.166
FAR11,19-Dec-05 09:22:17,498,-43.98,-62.193
FAR11,19-Dec-05 11:02:17,510,-44.056,-62.191
FAR11,19-Dec-05 14:00:17,535,-44.125,-62.044
FAR11,19-Dec-05 15:45:17,548,-44.143,-61.99
FAR11,19-Dec-05 18:24:17,568,-44.217,-62.003
FAR11,20-Dec-05 22:32:17,699,-44.858,-61.846
FAR11,20-Dec-05 23:41:17,699,-44.867,-61.876
FAR11,21-Dec-05 00:44:17,699,-44.814,-61.876
FAR11,21-Dec-05 03:02:17,699,-44.88,-61.84
FAR11,21-Dec-05 05:44:17,700,-44.93,-61.87
FAR11,21-Dec-05 07:22:17,712,-44.978,-61.894
FAR11,21-Dec-05 08:32:17,720,-44.972,-61.964
FAR11,21-Dec-05 10:12:17,733,-45.028,-61.932
FAR11,21-Dec-05 13:38:17,759,-45.106,-61.997
FAR11,21-Dec-05 14:42:17,767,-45.082,-61.969
FAR11,21-Dec-05 16:21:17,778,-45.174,-62.001
FAR11,21-Dec-05 17:35:17,787,-45.214,-61.966
FAR11,21-Dec-05 19:34:17,802,-45.245,-61.954
FAR11,03-Jan-06 22:23:17,2266,-49.804,-61.971
FAR11,04-Jan-06 00:39:17,2266,-49.819,-61.92
FAR11,04-Jan-06 01:43:17,2266,-49.8,-61.864
FAR11,04-Jan-06 03:03:17,2266,-49.848,-61.873
FAR11,04-Jan-06 08:15:17,2285,-49.809,-61.904
FAR11,04-Jan-06 09:56:17,2298,-49.809,-61.979
FAR11,04-Jan-06 11:34:17,2310,-49.786,-62.002
FAR11,04-Jan-06 15:17:17,2337,-49.781,-62.004
FAR11,04-Jan-06 17:00:17,2349,-49.77,-61.982
FAR11,04-Jan-06 18:30:17,2361,-49.741,-61.986
FAR11,05-Jan-06 23:19:17,2468,-49.87,-62.045
FAR11,06-Jan-06 01:01:17,2468,-49.882,-61.98
FAR11,06-Jan-06 02:40:17,2468,-49.858,-61.989
FAR11,06-Jan-06 04:27:17,2468,-49.881,-61.978
FAR11,06-Jan-06 07:45:17,2484,-49.833,-61.911
FAR11,06-Jan-06 09:57:17,2497,-49.803,-61.966
FAR11,06-Jan-06 12:28:17,2516,-49.783,-61.954
FAR11,06-Jan-06 14:15:17,2529,-49.744,-62.107
FAR11,06-Jan-06 16:37:17,2544,-49.847,-62.074
FAR11,06-Jan-06 17:39:17,2551,-49.827,-61.962
FAR11,06-Jan-06 19:21:17,2563,-49.846,-61.795
FAR11,07-Jan-06 22:00:17,2684,-50.017,-61.861
FAR11,08-Jan-06 00:01:17,2684,-50.018,-61.859
FAR11,08-Jan-06 01:39:17,2684,-50,-61.877
FAR11,08-Jan-06 03:51:17,2684,-50.088,-61.748
FAR11,08-Jan-06 05:20:17,2684,-49.99,-61.832
FAR11,08-Jan-06 06:58:17,2693,-49.964,-61.818
FAR11,08-Jan-06 10:02:17,2715,-49.982,-61.767
FAR11,08-Jan-06 15:37:17,2752,-50.01,-61.669
FAR11,08-Jan-06 17:25:17,2765,-49.972,-61.891
FAR11,08-Jan-06 19:09:17,2778,-50.039,-61.7
FAR11,22-Jan-06 00:58:17,4022,-50.753,-61.726
FAR11,22-Jan-06 03:54:17,4022,-50.757,-61.861
FAR11,22-Jan-06 18:30:17,4097,-50.791,-61.884
FAR11,23-Jan-06 23:08:17,4196,-50.767,-61.723
FAR11,24-Jan-06 00:49:17,4196,-50.768,-61.744
FAR11,24-Jan-06 02:17:17,4196,-50.784,-61.837
FAR11,24-Jan-06 04:08:17,4196,-50.8,-61.824
FAR11,24-Jan-06 17:46:17,4257,-50.897,-61.588
FAR11,25-Jan-06 22:23:17,4363,-51.631,-61.134
FAR11,26-Jan-06 00:15:17,4363,-51.661,-61.184
FAR11,07-Feb-06 03:26:17,4831,-51.663,-61.21
FAR11,07-Feb-06 05:41:17,4831,-51.554,-61.267
FAR11,07-Feb-06 06:46:17,4834,-51.577,-61.312
FAR11,07-Feb-06 08:33:17,4844,-51.492,-61.523
FAR11,07-Feb-06 10:18:17,4854,-51.498,-61.395
FAR11,07-Feb-06 11:54:17,4864,-51.49,-61.521
FAR11,07-Feb-06 13:54:17,4876,-51.534,-61.606
FAR11,07-Feb-06 15:29:17,4887,-51.457,-61.616
FAR11,07-Feb-06 17:18:17,4897,-51.489,-61.746
FAR11,09-Feb-06 09:29:17,5002,-51.484,-63.303
FAR11,09-Feb-06 15:11:17,5037,-51.686,-63.638
FAR11,09-Feb-06 18:05:17,5055,-51.608,-63.748
FAR11,10-Feb-06 22:40:17,5152,-52.282,-64.929
FAR11,11-Feb-06 00:52:17,5152,-52.288,-65.02
FAR11,11-Feb-06 04:02:17,5152,-52.432,-64.961
FAR11,11-Feb-06 05:47:17,5152,-52.399,-65.158
FAR11,11-Feb-06 08:43:17,5166,-52.372,-65.371
FAR11,11-Feb-06 10:34:17,5183,-52.377,-65.438
FAR11,11-Feb-06 12:02:17,5196,-52.388,-65.584
FAR11,11-Feb-06 13:10:17,5205,-52.378,-65.666
FAR11,11-Feb-06 14:38:17,5216,-52.386,-65.667
FAR11,11-Feb-06 18:59:17,5245,-52.342,-65.982
FAR11,24-Feb-06 22:06:17,6114,-56.753,-70.799
FAR11,25-Feb-06 00:13:17,6114,-56.816,-71.015
FAR11,25-Feb-06 01:57:17,6114,-56.791,-70.995
FAR11,25-Feb-06 03:39:17,6114,-56.741,-71.05
FAR11,25-Feb-06 04:57:17,6114,-56.663,-71.164
FAR11,25-Feb-06 07:35:17,6116,-56.74,-71.354
FAR11,25-Feb-06 09:17:17,6122,-56.751,-71.51
FAR11,25-Feb-06 10:54:17,6128,-56.81,-71.393
FAR11,25-Feb-06 15:49:17,6147,-56.717,-71.882
FAR11,25-Feb-06 19:13:17,6161,-56.664,-71.887
FAR11,26-Feb-06 23:02:17,6221,-56.376,-73.47
FAR11,27-Feb-06 00:38:17,6221,-56.325,-73.5
FAR11,27-Feb-06 02:40:17,6221,-56.427,-73.458
FAR11,27-Feb-06 03:53:17,6221,-56.377,-73.419
FAR11,27-Feb-06 04:58:17,6221,-56.424,-73.446
FAR11,27-Feb-06 06:03:17,6221,-56.409,-73.354
FAR11,27-Feb-06 07:11:17,6221,-56.408,-73.444
FAR11,27-Feb-06 09:23:17,6228,-56.346,-73.479
FAR11,27-Feb-06 10:57:17,6233,-56.38,-73.661
FAR11,27-Feb-06 14:19:17,6245,-56.334,-73.521
FAR11,28-Feb-06 23:51:17,6309,-55.935,-74.444
FAR11,01-Mar-06 01:14:17,6309,-55.88,-74.458
FAR11,01-Mar-06 02:54:17,6309,-55.849,-74.438
FAR11,01-Mar-06 04:37:17,6309,-55.851,-74.307
FAR11,01-Mar-06 06:23:17,6309,-55.88,-74.278
FAR11,01-Mar-06 10:14:17,6318,-55.803,-74.383
FAR11,01-Mar-06 16:17:17,6340,-55.786,-74.612
FAR11,01-Mar-06 18:34:17,6347,-55.697,-74.571
FAR11,13-Mar-06 18:54:16,6873,-52.303,-80.709
FAR11,14-Mar-06 23:24:16,6924,-52.282,-81.142
FAR11,15-Mar-06 01:38:16,6924,-52.259,-81.226
FAR11,15-Mar-06 03:22:16,6924,-52.235,-81.208
FAR11,15-Mar-06 06:17:16,6924,-52.299,-81.228
FAR11,15-Mar-06 11:26:16,6933,-52.26,-81.169
FAR11,15-Mar-06 16:10:16,6948,-52.247,-81.115
FAR11,15-Mar-06 19:38:16,6963,-52.156,-81.289
FAR11,16-Mar-06 22:36:16,7009,-52.248,-81.051
FAR11,17-Mar-06 00:10:16,7009,-52.134,-81.115
FAR11,17-Mar-06 01:48:16,7009,-52.197,-81.071
FAR11,17-Mar-06 03:34:16,7009,-52.201,-80.975
FAR11,17-Mar-06 06:00:16,7009,-52.196,-81.113
FAR11,17-Mar-06 09:57:16,7016,-52.226,-81.054
FAR11,17-Mar-06 11:34:16,7022,-52.251,-81.013
FAR11,17-Mar-06 18:16:16,7044,-52.2,-80.478
FAR11,18-Mar-06 21:54:16,7090,-52.246,-81.148
FAR11,19-Mar-06 01:20:16,7090,-52.199,-81.052
FAR11,19-Mar-06 03:30:16,7090,-52.188,-81.102
FAR11,19-Mar-06 04:51:16,7090,-52.185,-81.019
FAR11,19-Mar-06 05:54:16,7090,-52.233,-80.959
FAR11,19-Mar-06 07:36:16,7090,-52.188,-81.063
FAR11,31-Mar-06 00:38:16,7496,-50.733,-80.898
FAR11,31-Mar-06 02:52:16,7496,-50.704,-80.751
FAR11,31-Mar-06 04:34:16,7496,-50.649,-80.81
FAR11,02-Apr-06 04:29:16,7565,-50.372,-81.017
FAR11,02-Apr-06 07:03:16,7565,-50.389,-80.999
FAR11,02-Apr-06 13:01:16,7578,-50.152,-80.799
FAR11,02-Apr-06 18:02:16,7596,-50.358,-81.045
FAR11,04-Apr-06 04:05:16,7638,-50.262,-81.051
FAR11,04-Apr-06 05:28:16,7638,-50.233,-81.076
FAR11,04-Apr-06 07:54:16,7638,-50.232,-81.086
FAR11,04-Apr-06 17:47:16,7663,-50.314,-81.045
FAR11,04-Apr-06 19:46:16,7669,-50.317,-80.915
FAR11,18-Apr-06 02:01:16,8043,-49.316,-80.322
FAR11,18-Apr-06 04:44:16,8043,-49.27,-80.276
FAR11,18-Apr-06 07:23:16,8043,-49.319,-80.161
FAR11,18-Apr-06 10:11:16,8046,-49.155,-80.42
FAR11,18-Apr-06 11:29:16,8050,-49.218,-80.444
FAR11,18-Apr-06 18:40:16,8065,-49.312,-80.29
FAR11,20-Apr-06 02:56:16,8090,-49.189,-80.716
FAR11,22-Apr-06 05:36:16,8141,-49.156,-79.606
FAR11,22-Apr-06 07:27:16,8141,-49.133,-79.589
FAR11,22-Apr-06 16:11:16,8160,-49.13,-79.599
FAR11,22-Apr-06 19:39:16,8167,-49.191,-79.412
LIN3,11-Dec-05 01:06:27,454,-43.117,-63.312
LIN3,11-Dec-05 02:45:27,454,-43.215,-63.183
LIN3,11-Dec-05 04:26:27,454,-43.264,-63.049
LIN3,11-Dec-05 06:29:27,462,-43.265,-63.05
LIN3,11-Dec-05 08:08:27,475,-43.355,-62.904
LIN3,11-Dec-05 10:40:27,496,-43.466,-62.815
LIN3,11-Dec-05 12:29:27,509,-43.534,-62.754
LIN3,11-Dec-05 15:07:27,529,-43.623,-62.674
LIN3,11-Dec-05 18:41:27,558,-43.673,-62.418
LIN3,12-Dec-05 22:41:27,669,-44.279,-61.369
LIN3,13-Dec-05 00:22:27,669,-44.34,-61.297
LIN3,13-Dec-05 02:53:27,669,-44.356,-61.074
LIN3,13-Dec-05 05:39:27,669,-44.436,-61.126
LIN3,13-Dec-05 07:19:27,681,-44.475,-61.024
LIN3,13-Dec-05 08:33:27,689,-44.48,-60.952
LIN3,13-Dec-05 10:03:27,698,-44.522,-60.87
LIN3,13-Dec-05 11:47:27,710,-44.53,-60.692
LIN3,13-Dec-05 15:11:27,738,-44.617,-60.558
LIN3,13-Dec-05 16:23:27,745,-44.625,-60.549
LIN3,14-Dec-05 23:33:27,849,-44.757,-59.329
LIN3,15-Dec-05 01:18:27,849,-44.745,-59.261
LIN3,15-Dec-05 02:27:27,849,-44.708,-59.28
LIN3,15-Dec-05 03:42:27,849,-44.69,-59.276
LIN3,15-Dec-05 04:53:27,849,-44.656,-59.245
LIN3,15-Dec-05 06:21:27,854,-44.622,-59.297
LIN3,15-Dec-05 14:49:27,896,-44.598,-59.363
LIN3,15-Dec-05 17:43:27,909,-44.451,-59.353
LIN3,28-Dec-05 23:15:27,1839,-47.404,-50.02
LIN3,29-Dec-05 06:03:27,1847,-47.534,-49.674
LIN3,29-Dec-05 07:40:27,1855,-47.529,-49.652
LIN3,29-Dec-05 08:58:27,1863,-47.542,-49.574
LIN3,29-Dec-05 12:19:27,1878,-47.58,-49.376
LIN3,29-Dec-05 15:47:27,1893,-47.651,-49.246
LIN3,30-Dec-05 22:25:27,1979,-48.018,-47.603
LIN3,31-Dec-05 03:36:27,1979,-48.389,-47.793
LIN3,31-Dec-05 08:14:27,1996,-48.448,-47.602
LIN3,31-Dec-05 14:33:27,2023,-48.568,-47.386
LIN3,01-Jan-06 23:27:27,2126,-48.677,-46.074
LIN3,02-Jan-06 02:50:27,2126,-48.62,-45.817
LIN3,02-Jan-06 04:23:27,2126,-48.626,-45.721
LIN3,02-Jan-06 07:34:27,2150,-48.637,-45.775
LIN3,02-Jan-06 10:45:27,2173,-48.643,-45.736
LIN3,02-Jan-06 19:55:27,2224,-48.637,-45.559
LIN3,14-Jan-06 16:19:27,3142,-50.109,-33.167
LIN3,14-Jan-06 18:55:27,3153,-49.931,-33.185
LIN3,15-Jan-06 22:43:27,3210,-50.231,-31.854
LIN3,16-Jan-06 00:26:27,3210,-50.196,-31.766
LIN3,16-Jan-06 02:28:27,3210,-50.23,-31.57
LIN3,16-Jan-06 06:15:27,3225,-50.142,-31.395
LIN3,16-Jan-06 08:45:27,3239,-50.062,-31.601
LIN3,16-Jan-06 13:04:27,3267,-49.954,-31.142
LIN3,16-Jan-06 19:24:27,3295,-49.92,-31.041
LIN3,18-Jan-06 00:00:27,3368,-49.69,-30.399
LIN3,18-Jan-06 09:39:27,3399,-49.659,-29.872
LIN3,18-Jan-06 14:24:27,3422,-49.686,-29.73
LIN3,18-Jan-06 19:43:27,3447,-49.651,-29.592
LIN3,19-Jan-06 23:08:27,3532,-49.535,-28.716
LIN3,20-Jan-06 01:42:27,3532,-49.533,-28.652
LIN3,01-Feb-06 02:35:27,4290,-51.434,-29.858
LIN3,01-Feb-06 20:00:27,4338,-51.521,-29.947
LIN3,02-Feb-06 23:00:27,4385,-51.352,-29.469
LIN3,03-Feb-06 02:20:27,4385,-51.334,-29.339
LIN3,05-Feb-06 19:59:27,4558,-50.962,-28.994
LIN3,19-Feb-06 05:40:27,5156,-50.783,-30.025
LIN3,19-Feb-06 07:21:27,5161,-50.741,-30.232
LIN3,19-Feb-06 09:07:27,5165,-50.723,-30.108
LIN3,19-Feb-06 15:56:27,5186,-50.714,-30.174
LIN3,19-Feb-06 19:35:27,5193,-50.675,-30.263
LIN3,21-Feb-06 00:57:27,5233,-50.422,-30.453
LIN3,21-Feb-06 16:48:27,5268,-50.239,-30.419
LIN3,22-Feb-06 22:19:27,5313,-49.96,-30.255
LIN3,23-Feb-06 17:42:27,5353,-49.869,-31.17
LIN3,23-Feb-06 19:25:27,5353,-49.851,-31.26
LIN3,24-Mar-06 23:30:26,6177,-53.444,-37.747
LIN3,25-Mar-06 02:45:26,6177,-53.496,-37.889
LIN3,25-Mar-06 05:18:26,6177,-53.444,-37.875
LIN3,29-Mar-06 05:49:26,6341,-51.877,-37.87
LIN3,29-Mar-06 19:40:26,6385,-51.948,-37.542
LIN3,11-Apr-06 23:27:26,6820,-51.36,-36.885
LIN3,12-Apr-06 04:50:26,6820,-51.525,-37.266
LIN3,12-Apr-06 09:27:26,6827,-51.528,-37.895
LIN3,14-Apr-06 06:49:26,6883,-51.434,-37.375
LIN3,14-Apr-06 08:26:26,6887,-51.433,-37.336
LIN3,14-Apr-06 16:09:26,6909,-51.334,-37.511
LIN3,14-Apr-06 19:32:26,6909,-51.381,-37.379
LIN3,16-Apr-06 06:55:26,6938,-51.319,-37.078
LIN3,16-Apr-06 08:38:26,6943,-51.312,-37.226
LIN3,16-Apr-06 12:25:26,6953,-51.362,-37.101
LIN3,28-Apr-06 16:49:26,7242,-50.65,-35.885
LIN3,28-Apr-06 19:03:26,7242,-50.656,-35.672
LIN3,29-Apr-06 23:16:26,7263,-50.387,-36.12
LIN3,16-May-06 02:40:26,7548,-45.139,-34.878
LIN3,16-May-06 07:44:26,7550,-45.106,-35.108
LIN3,16-May-06 08:49:26,7552,-45.06,-35.01
LIN3,17-May-06 22:32:26,7583,-44.44,-35.471
LIN3,18-May-06 02:15:26,7583,-44.6,-35.38
LIN3,18-May-06 08:22:26,7585,-44.45,-35.714
LIN3,18-May-06 15:23:26,7598,-44.289,-35.834
LIN3,19-May-06 22:14:26,7613,-43.824,-35.923
LIN3,20-May-06 07:55:26,7615,-43.747,-35.293
LIN3,03-Jun-06 16:25:26,7889,-43.48,-36.91
LIN3,03-Jun-06 18:08:26,7889,-43.474,-36.945
LIN3,05-Jun-06 01:43:26,7906,-42.976,-38.208
LIN3,05-Jun-06 07:52:26,7908,-42.966,-38.409
LIN3,05-Jun-06 14:29:26,7918,-42.688,-39.022
LIN3,07-Jun-06 04:14:26,7936,-42.875,-40.049
LIN3,07-Jun-06 05:53:26,7936,-42.835,-39.958
LIN3,21-Jun-06 12:56:26,8134,-43.046,-44.204
LIN3,21-Jun-06 14:42:26,8137,-43.104,-44.347
LIN3,23-Jun-06 00:17:26,8152,-43.189,-45.445
LIN3,23-Jun-06 08:17:26,8153,-43.103,-45.458
LIN3,23-Jun-06 15:57:26,8164,-43.082,-45.517
LIN3,23-Jun-06 18:35:26,8164,-43.11,-45.818
LIN3,09-Jul-06 03:59:26,8419,-41.098,-59.275
LIN3,09-Jul-06 08:48:26,8421,-41.326,-59.188
LIN3,11-Jul-06 08:30:26,8508,-42.235,-62.017
LIN3,11-Jul-06 16:01:26,8542,-42.692,-61.94
LIN3,11-Jul-06 18:04:26,8548,-42.792,-61.872
MAR3,29-Jul-05 00:53:50,63,-42.702,-63.358
MAR3,29-Jul-05 21:44:50,102,-42.45,-63.434
MAR3,29-Jul-05 23:26:50,102,-42.503,-63.443
MAR3,30-Jul-05 00:36:50,102,-42.521,-63.423
MAR3,30-Jul-05 02:15:50,102,-42.452,-63.349
MAR3,30-Jul-05 05:03:50,102,-42.291,-63.399
MAR3,30-Jul-05 06:10:50,102,-42.247,-63.35
MAR3,30-Jul-05 09:13:50,103,-42.204,-63.297
MAR3,30-Jul-05 11:55:50,115,-42.276,-63.078
MAR3,30-Jul-05 16:58:50,137,-42.155,-63.036
MAR3,30-Jul-05 18:33:50,140,-42.138,-63.197
MAR3,31-Jul-05 09:54:50,146,-41.945,-62.452
MAR3,31-Jul-05 11:34:50,153,-41.94,-62.334
MAR3,31-Jul-05 14:34:50,164,-41.985,-62.216
MAR3,31-Jul-05 16:16:50,170,-41.967,-62.156
MAR3,01-Aug-05 02:59:50,178,-41.923,-61.785
MAR3,01-Aug-05 08:48:50,179,-41.851,-61.526
MAR3,01-Aug-05 11:12:50,184,-41.892,-61.554
MAR3,01-Aug-05 14:24:50,197,-41.884,-61.446
MAR3,01-Aug-05 17:30:50,206,-41.939,-61.283
MAR3,01-Aug-05 20:57:50,206,-41.958,-61.166
MAR3,02-Aug-05 03:35:50,206,-41.927,-60.939
MAR3,02-Aug-05 06:31:50,206,-41.929,-60.835
MAR3,02-Aug-05 10:14:50,214,-41.91,-60.674
MAR3,02-Aug-05 15:57:50,237,-41.886,-60.414
MAR3,02-Aug-05 17:23:50,244,-41.912,-60.284
MAR3,14-Aug-05 13:52:50,573,-39.025,-54.718
MAR3,14-Aug-05 21:53:50,582,-38.913,-54.861
MAR3,15-Aug-05 02:01:50,582,-38.986,-54.638
MAR3,15-Aug-05 09:12:50,586,-38.953,-55.06
MAR3,15-Aug-05 10:54:50,590,-38.914,-54.901
MAR3,15-Aug-05 15:23:50,601,-38.993,-54.89
MAR3,15-Aug-05 20:23:50,608,-38.979,-54.853
MAR3,15-Aug-05 23:04:50,608,-39.008,-54.769
MAR3,16-Aug-05 00:50:50,608,-39.004,-54.81
MAR3,16-Aug-05 15:17:50,622,-39.013,-54.668
MAR3,17-Aug-05 00:21:50,623,-38.965,-54.817
MAR3,17-Aug-05 15:40:50,642,-38.744,-54.733
MAR3,17-Aug-05 17:48:50,649,-38.72,-54.89
MAR3,18-Aug-05 00:01:50,649,-39.136,-54.983
MAR3,18-Aug-05 09:39:50,654,-38.839,-54.287
MAR3,18-Aug-05 16:33:50,677,-38.968,-54.284
MAR3,18-Aug-05 20:48:50,689,-39.061,-54.095
MAR3,18-Aug-05 23:39:50,689,-39.082,-53.928
MAR3,19-Aug-05 04:50:50,689,-39.099,-53.74
MAR3,19-Aug-05 08:14:50,691,-39.111,-53.585
MAR3,20-Aug-05 00:26:50,719,-39.302,-53.161
MAR3,20-Aug-05 02:10:50,719,-39.3,-53.109
MAR3,31-Aug-05 18:48:50,1019,-45.095,-52.825
MAR3,01-Sep-05 00:25:50,1019,-45.029,-52.571
MAR3,01-Sep-05 02:04:50,1019,-44.989,-52.598
MAR3,01-Sep-05 06:07:50,1019,-44.947,-52.575
MAR3,01-Sep-05 14:08:50,1034,-44.889,-52.564
MAR3,01-Sep-05 18:40:50,1044,-44.837,-52.479
MAR3,01-Sep-05 20:20:50,1044,-44.828,-52.442
MAR3,01-Sep-05 22:50:50,1044,-44.802,-52.367
MAR3,02-Sep-05 00:56:50,1044,-44.787,-52.374
MAR3,02-Sep-05 03:16:50,1044,-44.766,-52.373
MAR3,02-Sep-05 04:21:50,1044,-44.769,-52.37
MAR3,02-Sep-05 13:59:50,1059,-44.739,-52.275
MAR3,02-Sep-05 15:41:50,1063,-44.74,-52.214
MAR3,02-Sep-05 18:10:50,1069,-44.803,-51.999
MAR3,02-Sep-05 20:51:50,1069,-44.778,-51.931
MAR3,02-Sep-05 22:55:50,1069,-44.704,-52.117
MAR3,03-Sep-05 08:35:50,1072,-44.663,-51.941
MAR3,03-Sep-05 13:49:50,1088,-44.572,-51.967
MAR3,03-Sep-05 17:52:50,1098,-44.549,-52.012
MAR3,03-Sep-05 19:12:50,1098,-44.519,-51.91
MAR3,04-Sep-05 00:02:50,1098,-44.517,-51.965
MAR3,04-Sep-05 03:15:50,1098,-44.465,-51.609
MAR3,04-Sep-05 08:17:50,1101,-44.479,-51.962
MAR3,04-Sep-05 09:49:50,1105,-44.515,-52.11
MAR3,04-Sep-05 11:33:50,1109,-44.514,-51.919
MAR3,04-Sep-05 13:39:50,1114,-44.398,-51.994
MAR3,05-Sep-05 01:08:50,1125,-44.512,-52.023
MAR3,05-Sep-05 04:30:50,1125,-44.393,-52.045
MAR3,05-Sep-05 09:41:50,1131,-44.337,-52.159
MAR3,05-Sep-05 15:15:50,1144,-44.168,-52.469
MAR3,05-Sep-05 18:40:50,1152,-44.197,-52.417
MAR3,06-Sep-05 02:35:50,1152,-44.118,-52.151
MAR3,06-Sep-05 04:05:50,1152,-44.061,-52.249
MAR3,18-Sep-05 02:13:50,1482,-41.545,-51.726
MAR3,18-Sep-05 04:38:50,1482,-41.615,-51.489
MAR3,18-Sep-05 05:44:50,1482,-41.576,-51.588
MAR3,18-Sep-05 07:54:50,1486,-41.65,-51.474
MAR3,18-Sep-05 11:16:50,1492,-41.606,-51.352
MAR3,18-Sep-05 16:16:50,1504,-41.602,-51.098
MAR3,18-Sep-05 18:01:50,1509,-41.679,-51.098
MAR3,18-Sep-05 20:55:50,1509,-41.703,-50.937
MAR3,19-Sep-05 00:26:50,1509,-41.721,-51.117
MAR3,19-Sep-05 02:10:50,1509,-41.734,-51.291
MAR3,19-Sep-05 14:12:50,1526,-41.702,-51.083
MAR3,19-Sep-05 16:13:50,1532,-41.802,-50.992
MAR3,19-Sep-05 17:42:50,1536,-41.82,-50.927
MAR3,20-Sep-05 01:57:50,1536,-41.829,-50.983
MAR3,20-Sep-05 04:57:50,1536,-41.834,-50.941
MAR3,20-Sep-05 07:13:50,1544,-41.884,-50.935
MAR3,20-Sep-05 08:47:50,1550,-41.85,-50.934
MAR3,20-Sep-05 12:37:50,1558,-41.821,-51.068
MAR3,20-Sep-05 18:54:50,1571,-41.82,-50.906
MAR3,20-Sep-05 20:28:50,1571,-41.8,-50.852
MAR3,21-Sep-05 00:03:50,1571,-41.792,-50.836
MAR3,21-Sep-05 04:33:50,1571,-41.782,-50.77
MAR3,21-Sep-05 08:27:50,1575,-41.742,-50.763
MAR3,21-Sep-05 14:09:50,1588,-41.748,-50.671
MAR3,21-Sep-05 15:30:50,1591,-41.672,-50.61
MAR3,21-Sep-05 16:48:50,1594,-41.694,-50.654
MAR3,21-Sep-05 22:19:50,1598,-41.672,-50.568
MAR3,22-Sep-05 01:20:50,1598,-41.651,-50.601
MAR3,22-Sep-05 04:44:50,1598,-41.583,-50.683
MAR3,22-Sep-05 09:38:50,1605,-41.645,-50.553
MAR3,22-Sep-05 11:22:50,1610,-41.632,-50.483
MAR3,22-Sep-05 13:57:50,1615,-41.588,-50.448
MAR3,22-Sep-05 18:07:50,1625,-41.619,-50.189
MAR3,22-Sep-05 21:52:50,1625,-41.506,-50.328
MAR3,23-Sep-05 04:24:50,1625,-41.522,-50.297
MAR3,23-Sep-05 09:21:50,1630,-41.439,-50.249
MAR3,23-Sep-05 13:43:50,1640,-41.438,-50.196
MAR3,23-Sep-05 16:00:50,1646,-41.493,-50.133
MAR3,05-Oct-05 09:56:50,1959,-38.405,-47.913
MAR3,05-Oct-05 11:24:50,1963,-38.445,-47.944
MAR3,05-Oct-05 16:20:50,1974,-38.495,-47.807
MAR3,05-Oct-05 23:39:50,1977,-38.55,-48.052
MAR3,06-Oct-05 00:53:50,1977,-38.577,-48.062
MAR3,06-Oct-05 03:25:50,1977,-38.57,-48.027
MAR3,06-Oct-05 05:02:50,1977,-38.582,-48.036
MAR3,06-Oct-05 16:08:50,2003,-38.708,-48.315
MAR3,06-Oct-05 18:06:50,2008,-38.731,-48.265
MAR3,06-Oct-05 19:49:50,2008,-38.823,-48.154
MAR3,07-Oct-05 01:47:50,2008,-38.849,-48.352
MAR3,07-Oct-05 03:29:50,2008,-38.867,-48.356
MAR3,07-Oct-05 05:27:50,2008,-38.903,-48.329
MAR3,07-Oct-05 07:47:50,2018,-38.894,-48.455
MAR3,07-Oct-05 15:51:50,2036,-38.85,-48.329
